,Topic,TweetId,AuthorId,AuthorName,AuthorUsername,#urls,urls,Text,canonical_urls
18346,6.0,1397510089511157760,610076827,Chris Fox,ChristopherNFox,0,https://t.co/GGsiCjtLSE,"""Exxon Mobil’s management will face a big challenge over its #climate change policies at an annual shareholder meeting on Wednesday as activists contest the election of one-third of the company’s board."" https://t.co/GGsiCjtLSE via @ckrausss @uwsgeezer @nytimes",
18347,6.0,1397508629884928001,283604227,Andy Vermaut,AndyVermaut,0,https://t.co/Ru3IveVe2s,Exxon is facing a climate rebellion it may be unable to put down https://t.co/Ru3IveVe2s https://t.co/TSc5Eg5Vi4,
18348,6.0,1397508629884928001,283604227,Andy Vermaut,AndyVermaut,1,https://t.co/TSc5Eg5Vi4,Exxon is facing a climate rebellion it may be unable to put down https://t.co/Ru3IveVe2s https://t.co/TSc5Eg5Vi4,
18350,6.0,1397508313722589185,38483313,Ceres,CeresNews,0,https://t.co/MIlxohqXI4,".@ALoganCeres: ""What these campaigns suggest is we’re at a point in time where climate is so fully part of the mainstream that you can’t separate financial performance from climate strategy."" 
https://t.co/MIlxohqXI4

.",
18351,6.0,1397508112513257474,2251383210,Ahmad Nor Maulana Af,AhmadNorMaulana,0,https://t.co/6lpb7K6maF,Exxon is facing a climate rebellion it may be unable to put down https://t.co/6lpb7K6maF https://t.co/6jvw6w0U91,
18352,6.0,1397508112513257474,2251383210,Ahmad Nor Maulana Af,AhmadNorMaulana,1,https://t.co/6jvw6w0U91,Exxon is facing a climate rebellion it may be unable to put down https://t.co/6lpb7K6maF https://t.co/6jvw6w0U91,
18353,6.0,1397508099435421696,1326561978308059137,NewsPlayer+,NewsPlayerPlus,0,https://t.co/hXTaztdh5r,Exxon is facing a climate rebellion it may be unable to put down https://t.co/hXTaztdh5r #breakingnews #livestreaming #newsplayerplus,
18354,6.0,1397508093659860992,2940557482,360MediaX,360mediaX,0,https://t.co/lqzYJRJpW7,Exxon is facing a climate rebellion it may be unable to put down https://t.co/lqzYJRJpW7,
18355,6.0,1397507622048309248,1098062616,On Line English,OLE_Marjory,0,https://t.co/XYYwKLBDJq,Exxon Mobil Faces Off Against Activist Investors on Climate Change https://t.co/XYYwKLBDJq,
18356,6.0,1397507171127107584,1391728665873063947,Gistflex,gistflex,0,https://t.co/jvGwRar9hq,"New post alert by informant  | Exxon is facing a climate rebellion it may be unable to put down - https://t.co/jvGwRar9hq
#BUSINESS #climate #Exxon #Exxonisfacingaclimaterebellionitmaybeunabletoputdown-CNN #facing #put #rebellion #unable #Business",
18357,6.0,1397506469185064960,15281391,TheStreet,TheStreet,0,https://t.co/fzwldD9EKT,"Exxon Mobil Activists Push For Climate-Focused Changes To Board, Future
https://t.co/fzwldD9EKT
@mdbaccardax
$XOM",
18358,6.0,1397506096575680515,18720568,John Dale Beckley,JohnBeckley,0,https://t.co/BOH9MVi94f,"If successful, this campaign could force @exxonmobil  (XOM) to shift its strategy by diversifying into renewable energy and pulling back on oil production. https://t.co/BOH9MVi94f #ClimateChange #ClimateCrisis #Exxon",
18359,6.0,1397502802281250816,53776517,Joao Rodrigues,joaomcrodrigues,0,https://t.co/CYelbHqFOy,Exxon is facing a climate rebellion it may be unable to put down https://t.co/CYelbHqFOy,
18361,6.0,1397500905080201220,1373407463140118528,Breaking National Nnews,NationalNnews,0,https://t.co/U7BHGXxEO1,Exxon is facing a climate rebellion it may be unable to put down https://t.co/U7BHGXxEO1,
18364,6.0,1397495891863482368,971401388860243970,Feedpushr feeds.,feedpushr,0,https://t.co/I0Efe9653W,"Exxon is facing a climate rebellion it may be unable to put down
https://t.co/I0Efe9653W",
18366,6.0,1397495384134623239,15683363,Thomas Keepout,solm,0,https://t.co/Pqz2U2P0z1,"Exxon Mobil Faces Off Against Activist Investors on Climate Change
#environment
#FossilFuelsKill

https://t.co/Pqz2U2P0z1",
18369,6.0,1397491723425640455,212172770,Strawberry NG News,StrawberryNG,0,https://t.co/zoEjRJdErJ,Exxon is facing a climate rebellion it may be unable to put down https://t.co/zoEjRJdErJ,
18370,6.0,1397491153939881984,11004492,Raz Godelnik,godelnik,0,https://t.co/LLwRTUwQST,The vote today to replace four @exxonmobil board members with four suggested by @EngineNo_1 will send an important signal for boards in other companies - if @EngineNo_1 wins it means the era of ignoring the climate crisis at the boardroom is about to end  https://t.co/LLwRTUwQST,
18371,6.0,1397490940709834753,604160529,AdmiralRoadCapital,AdmiralRoadCap,0,https://t.co/HCU7CFTb9J,Exxon Mobil Faces Off Against Activist Investors on Climate Change https://t.co/HCU7CFTb9J,
18374,6.0,1397489971859124227,4725957312,Radio TFI (Home of The Taxi Stand Hour),TheRadioTFI,0,https://t.co/Ihz5eWe4B4,Exxon is facing a climate rebellion it may be unable to put down https://t.co/Ihz5eWe4B4,
18375,6.0,1397487802254770178,2938683478,The Indigo Group,IndigoGroup_MS,0,https://t.co/di1j7YvHHn,That index fund in your 401(k) could be a powerful force in climate-change activism if the SEC would require greater transparency in shareholder votes https://t.co/di1j7YvHHn via @bopinion,
18384,6.0,1397470059795083265,1368849320,Australasian Centre for Corporate Responsibility,AustCCR,0,https://t.co/C6kmSrMxFf,".@exxonmobil is facing a major challenge from a group of investors in one of the biggest fights a corporate boardroom has endured over its stance on climate change, an issue of rising urgency for many shareholders https://t.co/C6kmSrMxFf",
18393,6.0,1397435784404377601,28785486,ABC News,ABC,0,https://t.co/jltL80e9IQ,"ExxonMobil is facing a major challenge from a group of investors in one of the biggest fights a corporate boardroom has endured over its stance on climate change, an issue of rising urgency for many shareholders. https://t.co/jltL80e9IQ",
18394,6.0,1397427038294790147,23948496,8News WRIC Richmond,8NEWS,0,https://t.co/w8Mism7qwj,"ExxonMobil is facing a major challenge from a group of investors in one of the biggest fights a corporate boardroom has endured over its stance on climate change, an issue of rising urgency for many shareholders. https://t.co/w8Mism7qwj",
18403,6.0,1397402121687867399,1131352537,ST Foreign Desk,STForeignDesk,0,https://t.co/UBQh5b1syU,Exxon Mobil faces off against activist investors on climate change https://t.co/UBQh5b1syU,
18404,6.0,1397402112670281735,16329426,13WHAM,13WHAM,0,https://t.co/iT9Fzw1VDL,"ExxonMobil is facing a major challenge from a group of investors in one of the biggest fights a corporate boardroom has endured over its stance on climate change, an issue of rising urgency for many shareholders. https://t.co/iT9Fzw1VDL",
18405,6.0,1397399566547406849,486047801,Stephanie Lai,slierthanyou,0,https://t.co/3TjAEfhrcm,Exxon Mobil Faces Off Against Activist Investors on Climate Change https://t.co/3TjAEfhrcm,
18406,6.0,1397399229245497348,2852298962,rosemary eng,RengsecondEng,0,https://t.co/ZM0970elL9,Exxon Mobil Faces Off Against Activist Investors on Climate Change https://t.co/ZM0970elL9,
18410,6.0,1397387017294696450,88002682,Cecil Whig,Cecil_whig,0,https://t.co/ZQ2FlF8rEP,"NEW YORK (AP) — ExxonMobil is facing a major challenge from a group of investors in one of the biggest fights a corporate boardroom has endured over its stance on climate change, an issue of rising urgency for many shareholders. https://t.co/ZQ2FlF8rEP",
18412,6.0,1397384566055309314,16547992,ABC6 News Desk,ABC6,0,https://t.co/sRExCQL425,"ExxonMobil is facing a major challenge from a group of investors in one of the biggest fights a corporate boardroom has endured over its stance on climate change, an issue of rising urgency for many shareholders. https://t.co/sRExCQL425",
18415,6.0,1397380276184039424,46903629,🌍Alice Korngold (she/her)🗽🌿,alicekorngold,0,https://t.co/vZjqWdeWtb,"#BlackRock backs 3 director nominees challenging #Exxon board https://t.co/vZjqWdeWtb  @Reuters via @FollowAlisonT ""Curiouser and curiouser"" #CorpGov #ESG #climate #energy",
18416,6.0,1397375686055170052,41621505,CBS4 Indy,CBS4Indy,0,https://t.co/zxTJPJipiH,The investor group is pushing to replace four of the oil giant’s board members with executives they say are better suited to both strengthen the company’s finances and lead it through the transition to cleaner energy. https://t.co/zxTJPJipiH,
18419,6.0,1397372644534624257,38218953,Warming Trend,WarmingTrend,0,https://t.co/euUHqHlyXP,Exxon Mobil Faces Off Against Activist Investors on Climate Change https://t.co/euUHqHlyXP,
18426,6.0,1397360591950462980,3108351,The Wall Street Journal,WSJ,0,https://t.co/9uh6R9TZIu,"Exxon's huge profits once allowed it to largely ignore dissident investors, and challenging its leadership would have been unthinkable just years ago. But losses and climate change have fueled a shareholder fight set to play out in a board vote Wednesday. https://t.co/9uh6R9TZIu",
18427,6.0,1397359918366265345,1144565465244737536,M.Ş.,blog_seker,0,https://t.co/Pfrub9zaK2,Exxon Mobil Faces Off Against Activist Investors on Climate Change https://t.co/Pfrub9zaK2,
18428,6.0,1397356896089169925,1337824247318777857,Gezegen,KurtbasWorld,0,https://t.co/Aij7ALplXi,Exxon Mobil Faces Off Against Activist Investors on Climate Change https://t.co/Aij7ALplXi,
18429,6.0,1397354314364907521,1716997489,Chronicle Business,ChronBusiness,0,https://t.co/1TkKDebLCb,ExxonMobil facing major challenge from investors https://t.co/1TkKDebLCb https://t.co/2fMlzJ3z79,
18430,6.0,1397354314364907521,1716997489,Chronicle Business,ChronBusiness,1,https://t.co/2fMlzJ3z79,ExxonMobil facing major challenge from investors https://t.co/1TkKDebLCb https://t.co/2fMlzJ3z79,
18431,6.0,1397352390618193922,1060300261,Maximum News 24,FloLake,0,https://t.co/KhiwX5FIsa,Exxon Mobil Faces Off Against Activist Investors on Climate Change https://t.co/KhiwX5FIsa,
18436,6.0,1397346858251530249,1894155438,1Surfinbiker,Mrjacobus,0,https://t.co/NN2wkbHOh5,Board fight at Exxon intensifies spotlight on climate change - The Associated Press https://t.co/NN2wkbHOh5 via @GoogleNews,
18437,6.0,1397346741674983424,1894155438,1Surfinbiker,Mrjacobus,0,https://t.co/jzMpKVhxcH,Exxon Mobil Faces Off Against Activist Investors on Climate Change - The New York Times https://t.co/jzMpKVhxcH via @GoogleNews,
18449,6.0,1397326619597889536,1309271240562151425,Chron,chron,0,https://t.co/bLHcqHJnlZ,One investor group is pushing ExxonMobil to replace four of the oil giant’s board members with executives they say are better suited to lead the transition to cleaner energy. https://t.co/bLHcqHJnlZ,
18453,6.0,1397321128029401090,167150943,KREX 5/Fox 4,KREX5_Fox4,0,https://t.co/ScQaqyHvNc,The investor group is pushing to replace four of the oil giant’s board members with executives they say are better suited to both strengthen the company’s finances and lead it through the transition to cleaner energy.  https://t.co/ScQaqyHvNc,
18461,6.0,1397311646859776000,335217434,EIN Presswire: Global Investing Newswire,EINInvesting,0,https://t.co/4s5mBsg5cT,Exxon Mobil Faces Off Against Activist Investors on Climate Change https://t.co/4s5mBsg5cT,
18462,6.0,1397311566039732227,28156328,The News Courier,newscourier,0,https://t.co/e0lqxW2MQJ,"ExxonMobil is facing a major challenge from a group of investors in one of the biggest fights a corporate boardroom has endured over its stance on climate change, an issue of rising urgency for many shareholders. https://t.co/e0lqxW2MQJ",
18463,6.0,1397311518820212741,16440677,FOX59 News,FOX59,0,https://t.co/AP3bTvZVot,"ExxonMobil is facing a major challenge from a group of investors in one of the biggest fights a corporate boardroom has endured over its stance on climate change, an issue of rising urgency for many shareholders. https://t.co/AP3bTvZVot",
18464,6.0,1397311125218332679,17235299,Nancy E Anderson Associates,Sallan_Found,0,https://t.co/jOPvzixxBU,Coming Wednesday:  How will BlackRock vote in a contested board election where Exxon Mobil confronts climate activist investors? https://t.co/jOPvzixxBU,
18465,6.0,1397310811127926794,1371881866937171969,Hanlire,HanlireCom,0,https://t.co/jGo4TXJFUf,Exxon Mobil Faces Off Against Activist Investors on Climate Change https://t.co/jGo4TXJFUf,
18478,6.0,1397304718687281154,20269833,TribLIVE.com,TribLIVE,0,https://t.co/jTuN2MgMt4,"#ExxonMobil is facing a major challenge from a group of investors in one of the biggest fights a corporate boardroom has endured over its stance on climate change, an issue of rising urgency for many shareholders.

https://t.co/jTuN2MgMt4",
18483,6.0,1397302993683365894,34308223,Carl Howard,litlgrey,0,https://t.co/wyg6kJCgG6,Exxon Mobil Faces Off Against Activist Investors on Climate Change https://t.co/wyg6kJCgG6,
18484,6.0,1397302653726728201,179258227,Dr. Marc A. Weiss,marcaweiss,0,https://t.co/cPYTc7cdOS,Exxon Mobil Faces Off Against Activist Investors on Climate Change https://t.co/cPYTc7cdOS,
18487,6.0,1397302096416833536,268799787,NYTimes for free,NYTimesForFree,0,https://t.co/qrlRhBGtV5,Exxon Mobil Faces Off Against Activist Investors on Climate Change https://t.co/qrlRhBGtV5,
18488,6.0,1397300882660859905,1381903790748659712,Climate Chaos,ClimateChaos4,0,https://t.co/Xql0Di5DI1,Exxon Mobil Faces Off Against Activist Investors on Climate Change: The oil company will hold a contested election for four board seats at its annual shareholders meeting on Wednesday https://t.co/Xql0Di5DI1,
18489,6.0,1397300098636394499,740988299246985216,Aleks Kins,aleks_kins,0,https://t.co/OG0nAtPRIp,Exxon Mobil Faces Off Against Activist Investors on Climate Change https://t.co/OG0nAtPRIp #HedgeFunds #Invest #Trading,
18490,6.0,1397297715495809027,1301811497652297728,News Chant USA,NewsChantUSA,0,https://t.co/kxeWxUiBE3,Exxon Mobil Faces Off Against Activist Investors on Climate Change https://t.co/kxeWxUiBE3,
18491,6.0,1397297202146553859,1267861041402335233,ONE Online Notary Experts,OneNotary,0,https://t.co/sK1rUGRyAU,ONE Notary Exxon Mobil Faces Off Against Activist Investors on Climate Change https://t.co/sK1rUGRyAU onlinenotaryexperts,
18492,6.0,1397296708220977153,4167775273,/bəˈliːziən/,Belizean_bz,0,https://t.co/Sx6kuVlfme,@Kattavernd Exxon Mobil Faces Off Against Activist Investors on Climate Change The New York   https://t.co/Sx6kuVlfme,
18493,6.0,1397296497155215361,944983621361979393,Animal Commando,AnimalCommando,0,https://t.co/P1JO2zuIGO,@AnimalsHolbox Exxon Mobil Faces Off Against Activist Investors on Climate Change The New York   https://t.co/P1JO2zuIGO,
18494,6.0,1397295789882417153,19654407,John Authers,johnauthers,0,https://t.co/A8mmAMZmTB,"Index funds could be a powerful force in climate-change activism if the SEC would require greater transparency in shareholder votes, argues Boris Khentov of Betterment: https://t.co/A8mmAMZmTB via @bopinion",
18499,6.0,1397293342908637187,528986496,🗣️dubvLIVE.com🇺🇲➡️🌎🔊,dubvNOW,0,https://t.co/33S0nnm5dq,Exxon Mobil Faces Off Against Activist Investors on Climate Change https://t.co/33S0nnm5dq https://t.co/zO7Mf0Gf7h,
18500,6.0,1397293342908637187,528986496,🗣️dubvLIVE.com🇺🇲➡️🌎🔊,dubvNOW,1,https://t.co/zO7Mf0Gf7h,Exxon Mobil Faces Off Against Activist Investors on Climate Change https://t.co/33S0nnm5dq https://t.co/zO7Mf0Gf7h,
18501,6.0,1397293312734859269,1307008978807713792,Redwing News,NewsRedwing,0,https://t.co/gfGFc5qWqz,Exxon Mobil Faces Off Against Activist Investors on Climate Change https://t.co/gfGFc5qWqz,
18502,6.0,1397292897259724805,1203501231282565120,Greta Thunberg News,great_thunberg,0,https://t.co/ugdib6c3uz,"Exxon Mobil Faces Off Against Activist Investors on Climate Change
https://t.co/ugdib6c3uz",
18503,6.0,1397291100700913677,1290936204817440768,Latest News,LatestN72062740,0,https://t.co/2oTSSW2R9o,Exxon Mobil Faces Off Against Activist Investors on Climate Change https://t.co/2oTSSW2R9o,
18504,6.0,1397288975350501379,3301926908,GridPointWeather,gridpointwx,0,https://t.co/tkF0vJFeyv,Exxon Mobil Faces Off Against Activist Investors on #CLIMATE Change https://t.co/tkF0vJFeyv  #GlobalWarming #climatechange,
18505,6.0,1397288876910301188,3111226033,Tim Melino,TimMelino,0,https://t.co/6WV7XGV2h3,Exxon Mobil Faces Off Against Activist Investors on #CLIMATE Change https://t.co/6WV7XGV2h3 #GPWX #GlobalWarming #climatechange,
18507,6.0,1397288803900010498,528986496,🗣️dubvLIVE.com🇺🇲➡️🌎🔊,dubvNOW,0,https://t.co/rC0bfGIQvf,Exxon Mobil will face off on climate change against activist investors on Wednesday. https://t.co/rC0bfGIQvf https://t.co/0bckm5DiLz,
18508,6.0,1397288803900010498,528986496,🗣️dubvLIVE.com🇺🇲➡️🌎🔊,dubvNOW,1,https://t.co/0bckm5DiLz,Exxon Mobil will face off on climate change against activist investors on Wednesday. https://t.co/rC0bfGIQvf https://t.co/0bckm5DiLz,
